agriculture_heating,agriculture_heating_2019,buildings_heating,buildings_heating_2019,insulation_apartments_high,insulation_apartments_high_2019,insulation_apartments_low,insulation_apartments_low_2019,insulation_apartments_medium,insulation_apartments_medium_2019,insulation_detached_houses_high,insulation_detached_houses_high_2019,insulation_detached_houses_low,insulation_detached_houses_low_2019,insulation_detached_houses_medium,insulation_detached_houses_medium_2019,insulation_semi_detached_houses_high,insulation_semi_detached_houses_high_2019,insulation_semi_detached_houses_low,insulation_semi_detached_houses_low_2019,insulation_semi_detached_houses_medium,insulation_semi_detached_houses_medium_2019,insulation_terraced_houses_high,insulation_terraced_houses_high_2019,insulation_terraced_houses_low,insulation_terraced_houses_low_2019,insulation_terraced_houses_medium,insulation_terraced_houses_medium_2019
6.650327607174829e-08,6.802156589870906e-08,6.650327607174829e-08,6.802156589870906e-08,5.7333233535467435e-08,5.6869422468e-08,6.544959809597204e-08,5.5304513087e-08,7.143291963224229e-08,6.52631411e-08,5.974731491534536e-08,5.5051249928e-08,6.258400086309912e-08,5.4021975934e-08,7.13715135054148e-08,6.825904879e-08,5.8528963097010874e-08,5.3936995024e-08,6.447955578161485e-08,5.5107573251e-08,7.573382740462039e-08,6.2353892229e-08,5.7699236965628825e-08,5.5898749994e-08,6.349553061939634e-08,5.5073113389e-08,7.811872605787175e-08,6.8048412174e-08
6.244884838047187e-08,6.323123275186445e-08,6.244884838047187e-08,6.323123275186445e-08,6.757679947823972e-08,6.0367228322e-08,7.411733334687307e-08,6.0568204471e-08,8.577065157569986e-08,7.5737058957e-08,6.376156542269388e-08,5.5655110433e-08,6.967187086643594e-08,5.9887069357e-08,8.38562871634301e-08,7.9467209241e-08,6.553746075461297e-08,5.5715460924e-08,7.060924151679556e-08,5.9434136922e-08,8.848349920816374e-08,7.2328254801e-08,6.52615573809642e-08,5.7711230197e-08,7.19602622745144e-08,5.892901367e-08,9.523012788778599e-08,8.0909225274e-08
6.18685482734558e-08,5.621879932450863e-08,6.18685482734558e-08,5.621879932450863e-08,7.735139462044499e-08,6.5667277704e-08,8.38044864301056e-08,6.6310102067e-08,1.115452063436448e-07,8.9962710066e-08,6.860677918924923e-08,5.7013080412e-08,7.566780507878315e-08,6.4971538215e-08,9.827207217875993e-08,8.4335814802e-08,7.12489329671431e-08,5.916065236e-08,7.608596092445436e-08,6.5365379355e-08,1.0050636812112907e-07,9.3217343788e-08,7.279297168777537e-08,6.0763800465e-08,7.926678637738139e-08,6.347605136e-08,1.0316970145611037e-07,8.6764183622e-08
6.105697175826452e-08,5.2054722867922e-08,6.105697175826452e-08,5.2054722867922e-08,8.648734563012515e-08,7.1693879299e-08,9.064394328398629e-08,7.3813194281e-08,1.1812905057118123e-07,9.5821017565e-08,7.299668783635103e-08,5.8970746935e-08,8.289131740040405e-08,6.6947198529e-08,1.030119206262867e-07,9.2970126689e-08,7.679128190229686e-08,6.3056830319e-08,8.488613895121446e-08,6.9719394884e-08,1.026550840440926e-07,9.6365955924e-08,8.0222029524816e-08,6.4382832337e-08,8.38656873728588e-08,6.6622999219e-08,1.111015718831083e-07,9.2741530675e-08
6.412466831568644e-08,4.83772324426834e-08,6.412466831568644e-08,4.83772324426834e-08,9.417059883338735e-08,7.7852571427e-08,9.389472152924349e-08,7.6018955655e-08,1.1871288675395274e-07,1.0475051068e-07,7.627429978002847e-08,6.1118523682e-08,8.487452255964876e-08,6.8676680355e-08,1.1105263609100086e-07,8.7093974805e-08,8.169618091100258e-08,6.6548325628e-08,8.69211329428386e-08,7.1411412058e-08,1.0270838200269929e-07,9.5069626231e-08,8.643975068477586e-08,6.8020334656e-08,8.831011320648814e-08,6.9971513435e-08,1.1254882642397665e-07,9.3413981737e-08
6.902417686893514e-08,4.502823450687755e-08,6.902417686893514e-08,4.502823450687755e-08,1.0002317604753403e-07,8.3510814041e-08,8.86236653931806e-08,7.2130205669e-08,1.0441212021844933e-07,9.7364098042e-08,7.917191847757296e-08,6.308381419e-08,8.088985256280393e-08,6.4692391826e-08,1.0230818640443784e-07,7.6956493206e-08,8.525960133394498e-08,6.9205635292e-08,8.368123548451813e-08,6.5697067238e-08,1.0460342150552921e-07,8.0324730544e-08,9.04007594232255e-08,7.1620131254e-08,8.705849722579926e-08,6.8402552235e-08,1.0433366798484499e-07,8.5551814029e-08
6.441953870582127e-08,4.834862746277158e-08,6.441953870582127e-08,4.834862746277158e-08,1.0424079013851087e-07,8.768205527e-08,8.153467526493333e-08,6.5391573349e-08,9.484743212325484e-08,8.0119472722e-08,8.148057518888008e-08,6.4690156626e-08,7.399566770665654e-08,5.599001857e-08,8.372606134935215e-08,6.475185398e-08,8.78709360226961e-08,7.1165301036e-08,7.505148896980358e-08,5.9314819573e-08,8.821199909356845e-08,7.0954308848e-08,9.386045143779993e-08,7.443180764e-08,7.937031969758495e-08,6.1307679993e-08,8.434920976665276e-08,6.7130923481e-08
5.9169319184469414e-08,4.9109298399813675e-08,5.9169319184469414e-08,4.9109298399813675e-08,1.0708035858305765e-07,9.0247437387e-08,7.014587757040338e-08,5.5412811026e-08,8.448083779654874e-08,6.6244498628e-08,8.326766156763937e-08,6.5841059531e-08,6.346230084992337e-08,4.6907254765e-08,6.911439679718809e-08,5.2694955326e-08,8.97413117029156e-08,7.2642896435e-08,6.63939893381872e-08,5.0184516657e-08,6.869222024197842e-08,6.2107269262e-08,9.656776887467016e-08,7.6097014163e-08,6.699445988244109e-08,5.0444429466e-08,6.782835797716863e-08,5.2985255128e-08
5.955980149947086e-08,4.934178993867145e-08,5.955980149947086e-08,4.934178993867145e-08,1.088727360519073e-07,9.1617606695e-08,5.498205837631028e-08,4.5086021651e-08,6.375656903625455e-08,5.2340858754e-08,8.467542302892704e-08,6.6591087385e-08,5.2695596277755935e-08,3.4967143166e-08,5.4886412017458426e-08,4.009386885e-08,9.121796881413483e-08,7.3589581754e-08,5.437089132562546e-08,3.8189522492e-08,5.405425355491699e-08,4.4617311816e-08,9.834817770426338e-08,7.6972919555e-08,5.4757011273409555e-08,3.9836484042e-08,5.5008520933654764e-08,4.2201596443e-08
6.29431781012633e-08,4.245504464429889e-08,6.29431781012633e-08,4.245504464429889e-08,1.1040370683597152e-07,9.2487111912e-08,4.039704201307723e-08,3.1664090878e-08,4.7209704533166724e-08,3.850603702e-08,8.587004580552807e-08,6.7054112224e-08,3.8028135532141456e-08,2.4298590985e-08,4.0596830201947254e-08,2.6975812623e-08,9.247040640898049e-08,7.4086916744e-08,3.957312780676018e-08,2.6061900329e-08,4.1049300847287185e-08,2.9995600408e-08,9.984835534937553e-08,7.7540860408e-08,4.4264136892553115e-08,3.011804358e-08,4.0249555751253976e-08,2.8565137016e-08
5.693864209143299e-08,4.2827266855707156e-08,5.693864209143299e-08,4.2827266855707156e-08,1.116343642790491e-07,9.3109160467e-08,2.9510552354842197e-08,2.0067857799e-08,3.5784056952370166e-08,2.7686507004e-08,8.695537165025128e-08,6.7384035404e-08,2.657910348997871e-08,1.4947625824e-08,2.967338177347809e-08,1.9262596507e-08,9.361400781071619e-08,7.4332843352e-08,2.9492622742153897e-08,1.5550905187e-08,3.3983410146450176e-08,1.943831947e-08,1.0116685402687558e-07,7.8069823039e-08,3.542212879405938e-08,2.0915721986e-08,3.1149555339672664e-08,1.926812764e-08
5.1094262751267176e-08,3.8360979317994716e-08,5.1094262751267176e-08,3.8360979317994716e-08,1.130179915187819e-07,9.3581362904e-08,3.0683406762119695e-08,1.7474711434e-08,3.5004281635198855e-08,2.1043318409e-08,8.785524417658106e-08,6.7701268506e-08,2.63768743727773e-08,1.0686538883e-08,2.3229268168127373e-08,1.6434421792e-08,9.44781747512493e-08,7.4611252421e-08,2.7524088557653723e-08,1.28645294e-08,3.006828093990836e-08,1.7001819247e-08,1.0224839810472456e-07,7.8515433859e-08,3.3627799182258654e-08,1.6680691025e-08,3.0788373384249383e-08,1.615955176e-08
4.807672897683549e-08,3.709171430389832e-08,4.807672897683549e-08,3.709171430389832e-08,1.1439109274863376e-07,9.4075129461e-08,4.320140883598918e-08,2.0078066262e-08,4.407524798733122e-08,2.3081365557e-08,8.862880978619286e-08,6.8070827e-08,3.1943891949729485e-08,1.5512165079e-08,2.6143151395506123e-08,1.7962861295e-08,9.529640321930929e-08,7.4959671369e-08,3.4984993432348406e-08,1.8526464575e-08,3.6803391093422583e-08,1.9329199784e-08,1.0322868785068742e-07,7.8910374707e-08,4.2375245949163226e-08,2.1553865875e-08,4.110958914023953e-08,2.0993805789e-08
4.4273141982562074e-08,3.819417205639997e-08,4.4273141982562074e-08,3.819417205639997e-08,1.153960785609255e-07,9.4579590925e-08,6.340298117528628e-08,3.3054283356e-08,5.5250855211453027e-08,3.1060667542e-08,8.922551507023847e-08,6.8475834159e-08,4.955602579029645e-08,2.8018922165e-08,3.5432535046511894e-08,2.4069817864e-08,9.601779395786873e-08,7.5446088179e-08,5.582524485100344e-08,3.1774886913e-08,4.6744411876746585e-08,2.0982773542e-08,1.0391410043037056e-07,7.9300792237e-08,6.019152711198426e-08,3.4576203047e-08,5.607816546417149e-08,3.1771100389e-08
4.556912546835907e-08,4.168770501761146e-08,4.556912546835907e-08,4.168770501761146e-08,1.1575565872977273e-07,9.5045023353e-08,8.751305078959643e-08,5.4041735485e-08,7.39322522232768e-08,4.5322496666e-08,8.95122735810595e-08,6.8898279496e-08,7.327602663288372e-08,5.1624011543e-08,5.0939741991422834e-08,3.6593000863e-08,9.638749091922577e-08,7.5959120999e-08,7.790288742758806e-08,5.1073315805e-08,6.105048968892486e-08,3.2844505367e-08,1.0413085990093243e-07,7.9631538582e-08,8.222110626271339e-08,5.2465848955e-08,7.56299448058033e-08,4.7372998842e-08
5.1311063460453515e-08,4.7067165328555e-08,5.1311063460453515e-08,4.7067165328555e-08,1.1528691905320521e-07,9.499704625e-08,1.0856546454549772e-07,7.3393204805e-08,9.72432627809958e-08,6.2928688158e-08,8.930785231053968e-08,6.9230831155e-08,9.176422419503393e-08,7.179923862e-08,6.99190907272872e-08,4.6585021708e-08,9.613747231026113e-08,7.6348671571e-08,9.34022536695845e-08,7.2927685801e-08,7.59091863103544e-08,5.515713418e-08,1.038119905471872e-07,7.9849792143e-08,1.0045571221837613e-07,7.0184730881e-08,8.942587816448966e-08,5.9510292939e-08
5.6528341058111835e-08,6.233568246232397e-08,5.6528341058111835e-08,6.233568246232397e-08,1.1383248197259104e-07,9.4184266277e-08,1.1985051599789954e-07,9.333961526e-08,1.0497866964767245e-07,7.5779590834e-08,8.870512667007365e-08,6.9354465907e-08,1.0960782276542257e-07,8.2243658528e-08,8.296218342427082e-08,6.1057884453e-08,9.52843679133775e-08,7.6460761642e-08,1.1304846604990685e-07,8.6761797532e-08,8.51949066530015e-08,6.6188190687e-08,1.0277987086005347e-07,7.9795515997e-08,1.078989311963157e-07,8.0632136855e-08,9.94066311115047e-08,7.1273480935e-08
8.34338581001977e-08,8.183146258831566e-08,8.34338581001977e-08,8.183146258831566e-08,1.1146618007661457e-07,9.2244409163e-08,1.2243637009955617e-07,1.0001964871e-07,1.0810622846126195e-07,8.8219933654e-08,8.735940766376146e-08,6.9112890842e-08,1.131829637524223e-07,9.0246899685e-08,9.484555109345023e-08,6.50404187e-08,9.368150745397063e-08,7.6203465446e-08,1.1509970498914237e-07,9.2737273637e-08,9.112959779258632e-08,7.3234727438e-08,1.0099320090007385e-07,7.9334851431e-08,1.1346728905517329e-07,8.9553631656e-08,1.0190741369821853e-07,7.8421128211e-08
1.088824315252685e-07,7.418660867842378e-08,1.088824315252685e-07,7.418660867842378e-08,1.0833521493645128e-07,8.951508161e-08,1.0669527817775657e-07,9.096818601e-08,1.0071220773587773e-07,8.7361188354e-08,8.557074436056807e-08,6.8465284486e-08,1.0189247760017317e-07,8.3626029343e-08,9.268141222271955e-08,6.503633157e-08,9.126696308083257e-08,7.5452473445e-08,1.0439933080560144e-07,8.1543336449e-08,9.635594195060413e-08,6.9711848627e-08,9.84667547176348e-08,7.8218204531e-08,1.0899574832156095e-07,8.7845027301e-08,9.777252202004196e-08,7.7231853734e-08
9.370691752326065e-08,7.203859654181957e-08,9.370691752326065e-08,7.203859654181957e-08,1.0426124677840409e-07,8.6263600114e-08,9.590948601795705e-08,8.0558436156e-08,9.503571391059549e-08,7.9443869702e-08,8.358916235912287e-08,6.7692409244e-08,8.978981023550229e-08,6.8700447126e-08,8.383480011563106e-08,6.2947841439e-08,8.865662920286738e-08,7.378304538e-08,8.920867488869014e-08,7.3694596055e-08,8.8734220184747e-08,6.8210526016e-08,9.5451694730605e-08,7.6305721645e-08,9.628215268996261e-08,7.7600757936e-08,8.740267036092214e-08,6.9027375626e-08
9.198268902944765e-08,7.701936275497138e-08,9.198268902944765e-08,7.701936275497138e-08,1.0016675242624749e-07,8.2928589359e-08,8.657726778540979e-08,7.0781838869e-08,9.049442932896093e-08,7.3693336354e-08,8.144487460073459e-08,6.6957406465e-08,7.93856264362698e-08,6.3798189645e-08,7.79564108172097e-08,6.2210103964e-08,8.607149987698341e-08,7.1638881288e-08,8.414608329068098e-08,6.647491263e-08,8.060614311159188e-08,6.7251368328e-08,9.229601154308009e-08,7.417672276e-08,8.246316285276068e-08,6.5842906702e-08,8.149917741182674e-08,6.5243227545e-08
8.560735551267663e-08,7.763048557065512e-08,8.560735551267663e-08,7.763048557065512e-08,9.593586198292441e-08,8.0939593463e-08,7.929320776414351e-08,6.70525676e-08,8.493604328426903e-08,7.2375244132e-08,7.976998964703729e-08,6.6451891499e-08,7.57760056489277e-08,5.9244176328e-08,7.70797860010544e-08,6.2599250172e-08,8.388746608614006e-08,6.9481574516e-08,7.64079179432815e-08,6.0987650051e-08,7.721753671682169e-08,6.423672427e-08,8.94615095800657e-08,7.2665658632e-08,7.716486542655906e-08,6.1842119158e-08,7.90239735197807e-08,6.4051086484e-08
7.968048745301805e-08,7.821708563862902e-08,7.968048745301805e-08,7.821708563862902e-08,9.28672582825225e-08,7.9940208998e-08,7.6909533914726e-08,6.4167677771e-08,8.441924787708323e-08,7.0293013207e-08,7.870415751315572e-08,6.6260249129e-08,7.282674521925343e-08,5.8407241987e-08,7.516620381840709e-08,6.3357548699e-08,8.243691243247509e-08,6.8436664045e-08,7.342696323283351e-08,5.9875491077e-08,7.808319511591155e-08,6.5343184762e-08,8.746607636632397e-08,7.2079516513e-08,7.560752648476341e-08,6.1183122452e-08,7.980758686099299e-08,6.5713027772e-08
7.892322493884342e-08,7.6383942895052e-08,7.892322493884342e-08,7.6383942895052e-08,9.168672115627325e-08,8.045925016e-08,7.820388832895081e-08,6.4487505127e-08,8.851963857654359e-08,7.3651121109e-08,7.837406612489318e-08,6.6551101956e-08,7.2212634739475e-08,6.0035926743e-08,7.824519366038743e-08,6.8396961291e-08,8.206903319690119e-08,6.898449442e-08,7.41146997432315e-08,6.2257803379e-08,8.688511916187686e-08,7.0670619544e-08,8.676741622270493e-08,7.2434547356e-08,7.620189212599447e-08,6.2455189266e-08,8.528417051332087e-08,7.1610374086e-08
7.477816678433209e-08,7.352651277508227e-08,7.477816678433209e-08,7.352651277508227e-08,9.259737014598977e-08,8.283742999e-08,8.146276139030014e-08,6.8932255665e-08,9.074549405213681e-08,8.0785974007e-08,7.87974530511328e-08,6.7501964944e-08,7.507189331926029e-08,6.3785139224e-08,8.404564066375336e-08,7.7527912939e-08,8.25464949298083e-08,7.0807092879e-08,7.791547210728552e-08,6.6019046172e-08,9.092612691008872e-08,7.3580292547e-08,8.731929800864987e-08,7.3747524855e-08,7.916379817308004e-08,6.6029962671e-08,9.341602153444869e-08,8.0104204815e-08
6.804114165822675e-08,6.871726228501989e-08,6.804114165822675e-08,6.871726228501989e-08,9.582258950910393e-08,8.6603226141e-08,8.774531536613855e-08,7.5932264708e-08,1.0236613989841733e-07,9.3072581212e-08,8.012257363213363e-08,6.901739386e-08,8.066007868519796e-08,7.1134875474e-08,9.482635371427249e-08,8.9952815208e-08,8.403751450242618e-08,7.3772976767e-08,8.262465302155246e-08,7.1804587905e-08,1.008746168860785e-07,8.4610574102e-08,8.925865620447688e-08,7.6183193603e-08,8.444651606321136e-08,7.1620169639e-08,1.0820020631860509e-07,9.4326457162e-08
7.077291094012994e-08,6.152511409709518e-08,7.077291094012994e-08,6.152511409709518e-08,1.0036864825449275e-07,9.1360102379e-08,9.577360777690625e-08,8.2163181583e-08,1.2540776234370526e-07,1.0755112107e-07,8.188234964130402e-08,7.0961108751e-08,8.598688097128302e-08,7.7063230792e-08,1.0834007724394746e-07,9.5433184387e-08,8.656120865794379e-08,7.6828418463e-08,8.684682181349134e-08,7.8425768839e-08,1.1166335519798065e-07,1.0574166299e-07,9.218519265614789e-08,7.9425707728e-08,9.049270939183456e-08,7.732105553e-08,1.1503554452951805e-07,1.0059526372e-07
6.433477351192692e-08,5.820285941369963e-08,6.433477351192692e-08,5.820285941369963e-08,1.051342658718825e-07,9.6502358271e-08,1.0195103561752349e-07,8.9166476538e-08,1.302100804366184e-07,1.1246982867e-07,8.397074080552058e-08,7.3012020778e-08,9.281993629251908e-08,7.9312471485e-08,1.1215167820303273e-07,1.0417366001e-07,8.941604077289763e-08,7.9793840244e-08,9.501749766876433e-08,8.291332636e-08,1.1257012655960858e-07,1.0901227516e-07,9.539117070856489e-08,8.2858735731e-08,9.450774017292144e-08,8.0618553482e-08,1.215454404126344e-07,1.0622492251e-07
6.4547155182569e-08,5.5570552201243254e-08,6.4547155182569e-08,5.5570552201243254e-08,1.0925682441574385e-07,1.0109890915e-07,1.0465970847684457e-07,9.05952233e-08,1.294714149701476e-07,1.2009367927e-07,8.613067085963485e-08,7.4942796494e-08,9.428691825159909e-08,8.0793400747e-08,1.1956867182862653e-07,9.8180107738e-08,9.225999956356874e-08,8.2458351571e-08,9.681744797824116e-08,8.434683089e-08,1.116019690937793e-07,1.075097209e-07,9.873449372195509e-08,8.6056107891e-08,9.830597083800169e-08,8.3379894011e-08,1.2203049085422028e-07,1.0623047869e-07
5.988801554407601e-08,5.1687139319535185e-08,5.988801554407601e-08,5.1687139319535185e-08,1.1277621966111981e-07,1.0453894264e-07,9.803355743848272e-08,8.5939132999e-08,1.135379717154371e-07,1.1148136479e-07,8.80949124373561e-08,7.667094713e-08,8.940715043068208e-08,7.6312851471e-08,1.1010044083411781e-07,8.745637656e-08,9.474172639881277e-08,8.4594604165e-08,9.271743899856609e-08,7.8082622586e-08,1.1258620963023628e-07,9.2073604115e-08,1.0187987261587777e-07,8.8363935886e-08,9.626128811105785e-08,8.0975453848e-08,1.1281884876689753e-07,9.7447288829e-08
5.24294819429268e-08,5.5310209766913657e-08,5.24294819429268e-08,5.5310209766913657e-08,1.153244016017326e-07,1.0725254789e-07,8.926029846680133e-08,7.8064593592e-08,1.024708812343694e-07,9.2921480977e-08,8.990702887956483e-08,7.8106466565e-08,8.118933798434837e-08,6.6770580161e-08,9.043109345794317e-08,7.424635461e-08,9.691530328548133e-08,8.6117387038e-08,8.259758359670695e-08,7.0572934099e-08,9.51954696356054e-08,8.1617850126e-08,1.043737399742316e-07,9.0071507525e-08,8.731831344617263e-08,7.2871480505e-08,9.144457855399892e-08,7.7995857216e-08
6.080074786885307e-08,5.678501041042684e-08,6.080074786885307e-08,5.678501041042684e-08,1.173526107760148e-07,1.0919272328e-07,7.661157865224818e-08,6.653945402e-08,9.130718070684214e-08,7.7760815804e-08,9.133274022608225e-08,7.9209081408e-08,6.94184303287495e-08,5.6104739217e-08,7.454092815970365e-08,6.0698354844e-08,9.855072642071469e-08,8.7287458575e-08,7.251814510673237e-08,5.9795655484e-08,7.441678826023979e-08,7.1425165624e-08,1.0618683375635243e-07,9.157807485e-08,7.349700507752571e-08,6.0768182864e-08,7.337693656188934e-08,6.2059899117e-08
6.142128800867362e-08,5.8587641436360136e-08,6.142128800867362e-08,5.8587641436360136e-08,1.1911315749809057e-07,1.106064869e-07,6.081281896651919e-08,5.512850292e-08,6.98544221232077e-08,6.2608391524e-08,9.274253407133395e-08,8.0044442197e-08,5.7931090585731806e-08,4.2365591771e-08,5.966828478716999e-08,4.6959128487e-08,9.993097378774925e-08,8.8298455531e-08,5.990079976851283e-08,4.6073585472e-08,5.897869017912573e-08,5.215893734e-08,1.0779595615724488e-07,9.2763695945e-08,6.042760705196697e-08,4.9001818662e-08,6.018083348421769e-08,4.9801912435e-08
7.508830294398348e-08,5.1483346694983144e-08,7.508830294398348e-08,5.1483346694983144e-08,1.2091653436405045e-07,1.1166586765e-07,4.6596129587158674e-08,4.0299831372e-08,5.3432021614204576e-08,4.7937886237e-08,9.425129839396161e-08,8.071119578e-08,4.301026522161299e-08,3.0607117209e-08,4.4901078351614306e-08,3.2932744118e-08,1.014665026942714e-07,8.9208946343e-08,4.5606182806026954e-08,3.3184807026e-08,4.6517665830619496e-08,3.6624249952e-08,1.0955077297459001e-07,9.3627181092e-08,5.0355909228486474e-08,3.9234410105e-08,4.5741917483856775e-08,3.6000108558e-08
7.615690681013971e-08,5.344728938558605e-08,7.615690681013971e-08,5.344728938558605e-08,1.2317000132963366e-07,1.1255685178e-07,3.7007568277082276e-08,2.9280735596e-08,4.1564552737344554e-08,3.6999753517e-08,9.578812416965293e-08,8.1328460907e-08,3.2452275561985684e-08,2.134266517e-08,3.4127792519414486e-08,2.5055553853e-08,1.0312224875827268e-07,8.998469565e-08,3.65745905453683e-08,2.3185177374e-08,4.0342587187065926e-08,2.6244721975e-08,1.114952308700955e-07,9.4339827936e-08,4.297305725701196e-08,3.1175735758e-08,3.772440612609335e-08,2.7540224438e-08
5.6908646193435614e-08,4.7705342336888163e-08,5.6908646193435614e-08,4.7705342336888163e-08,1.2537133259387609e-07,1.133181609e-07,4.09938506704955e-08,2.9693522079e-08,4.2778425597428154e-08,3.1814997996e-08,9.7396553312732e-08,8.1945819448e-08,3.4159602864876744e-08,2.0147315544e-08,2.8519704952956447e-08,2.3512903269e-08,1.0470780787185939e-07,9.0530545322e-08,3.586064818995832e-08,2.3372069458e-08,3.7825863295267516e-08,2.4323021641e-08,1.1336720101844659e-07,9.5008373573e-08,4.318758543207261e-08,2.939621708e-08,4.0051463559073096e-08,2.6789220789e-08
