# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/klimatologie/onderzoeksgegevens/homogeen_260/index.html> of de Centraal Nederland Temperatuur <http://www.knmi.nl/klimatologie/onderzoeksgegevens/CNT/>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 260:         5.180       52.100       1.90  DE BILT
# 
# YYYYMMDD = datum (YYYY=jaar,MM=maand,DD=dag); 
# HH       = tijd (HH=uur, UT.12 UT=13 MET, 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT; 
# FH       = Uurgemiddelde windsnelheid (in 0.1 m/s). Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken; 
# T        = Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming; 
# 
# STN,YYYYMMDD,   HH,   FH,    T
# 
  260,19870402,   20,   26,   76
  260,19870402,   21,   31,   67
  260,19870402,   22,   31,   54
  260,19870402,   23,   26,   59
  260,19870402,   24,   36,   50
  260,19870403,    1,   26,   39
  260,19870403,    2,   31,   47
  260,19870403,    3,   41,   48
  260,19870403,    4,   46,   42
  260,19870403,    5,   41,   42
  260,19870403,    6,   41,   43
  260,19870403,    7,   41,   46
  260,19870403,    8,   46,   61
  260,19870403,    9,   57,   83
  260,19870403,   10,   62,   97
  260,19870403,   11,   72,  105
  260,19870403,   12,   67,  116
  260,19870403,   13,   72,  124
  260,19870403,   14,   67,  121
  260,19870403,   15,   62,  129
  260,19870403,   16,   62,  128
  260,19870403,   17,   46,  130
  260,19870403,   18,   57,  130
  260,19870403,   19,   62,  126
  260,19870403,   20,   62,  123
  260,19870403,   21,   57,  122
  260,19870403,   22,   57,  120
  260,19870403,   23,   46,  115
  260,19870403,   24,   51,  116
  260,19870404,    1,   57,  116
  260,19870404,    2,   46,  106
  260,19870404,    3,   46,   95
  260,19870404,    4,   51,   85
  260,19870404,    5,   51,   75
  260,19870404,    6,   67,   73
  260,19870404,    7,   67,   75
  260,19870404,    8,   62,   80
  260,19870404,    9,   62,   87
  260,19870404,   10,   62,   95
  260,19870404,   11,   67,  105
  260,19870404,   12,   77,  117
  260,19870404,   13,   77,  130
  260,19870404,   14,   62,  128
  260,19870404,   15,   57,  121
  260,19870404,   16,   46,  115
  260,19870404,   17,   31,  106
  260,19870404,   18,   26,  100
  260,19870404,   19,   26,   95
  260,19870404,   20,   21,   98
  260,19870404,   21,   36,   93
  260,19870404,   22,   46,   82
  260,19870404,   23,   51,   69
  260,19870404,   24,   31,   68
  260,19870405,    1,   21,   62
  260,19870405,    2,   21,   58
  260,19870405,    3,   15,   57
  260,19870405,    4,   15,   56
  260,19870405,    5,   31,   54
  260,19870405,    6,   26,   57
  260,19870405,    7,   31,   62
  260,19870405,    8,   31,   71
  260,19870405,    9,   31,   83
  260,19870405,   10,   36,   98
  260,19870405,   11,   36,  105
  260,19870405,   12,   41,  114
  260,19870405,   13,   41,  133
  260,19870405,   14,   36,  134
  260,19870405,   15,   36,  136
  260,19870405,   16,   36,  136
  260,19870405,   17,   31,  131
  260,19870405,   18,   15,  108
  260,19870405,   19,   10,   89
  260,19870405,   20,    5,   68
  260,19870405,   21,    5,   66
  260,19870405,   22,   10,   65
  260,19870405,   23,    5,   50
  260,19870405,   24,    5,   60
  260,19870406,    1,    5,   59
  260,19870406,    2,    5,   48
  260,19870406,    3,    5,   43
  260,19870406,    4,   10,   43
  260,19870406,    5,   15,   56
  260,19870406,    6,   26,   74
  260,19870406,    7,   21,   78
  260,19870406,    8,   21,   94
  260,19870406,    9,   21,  104
  260,19870406,   10,   26,  116
  260,19870406,   11,   26,  125
  260,19870406,   12,   31,  137
  260,19870406,   13,   36,  146
  260,19870406,   14,   36,  150
  260,19870406,   15,   31,  153
  260,19870406,   16,   26,  153
  260,19870406,   17,   21,  145
  260,19870406,   18,   21,  133
  260,19870406,   19,   15,  118
  260,19870406,   20,   26,   98
  260,19870406,   21,   21,   91
  260,19870406,   22,   10,   85
  260,19870406,   23,   10,   85
  260,19870406,   24,    5,   83
  260,19870407,    1,   10,   68
  260,19870407,    2,    5,   70
  260,19870407,    3,    5,   51
  260,19870407,    4,    5,   48
  260,19870407,    5,   15,   53
  260,19870407,    6,   10,   59
  260,19870407,    7,   21,   83
  260,19870407,    8,   31,  107
  260,19870407,    9,   41,  131
  260,19870407,   10,   46,  147
  260,19870407,   11,   57,  150
  260,19870407,   12,   57,  149
  260,19870407,   13,   51,  146
  260,19870407,   14,   41,  136
  260,19870407,   15,   41,  145
  260,19870407,   16,   51,  157
  260,19870407,   17,   36,  154
  260,19870407,   18,   41,  122
  260,19870407,   19,   62,  118
  260,19870407,   20,   51,  102
  260,19870407,   21,   46,   93
  260,19870407,   22,   36,   88
  260,19870407,   23,   41,   83
  260,19870407,   24,   41,   85
  260,19870408,    1,   41,   78
  260,19870408,    2,   36,   71
  260,19870408,    3,   26,   62
  260,19870408,    4,   26,   59
  260,19870408,    5,   26,   61
  260,19870408,    6,   21,   64
  260,19870408,    7,   21,   86
  260,19870408,    8,   36,  104
  260,19870408,    9,   41,  112
  260,19870408,   10,   46,  120
  260,19870408,   11,   46,  121
  260,19870408,   12,   46,  137
  260,19870408,   13,   41,  131
  260,19870408,   14,   46,  123
  260,19870408,   15,   36,  130
  260,19870408,   16,   31,  129
  260,19870408,   17,   26,  100
  260,19870408,   18,   15,   95
  260,19870408,   19,   10,   97
  260,19870408,   20,   10,   86
  260,19870408,   21,   15,   82
  260,19870408,   22,   15,   88
  260,19870408,   23,   26,   93
  260,19870408,   24,   26,   96
  260,19870409,    1,   36,   95
  260,19870409,    2,   31,   94
  260,19870409,    3,   31,   94
  260,19870409,    4,   26,   92
  260,19870409,    5,   26,   90
  260,19870409,    6,   21,   90
  260,19870409,    7,   31,   90
  260,19870409,    8,   31,   98
  260,19870409,    9,   36,  104
  260,19870409,   10,   31,  113
  260,19870409,   11,   41,  111
  260,19870409,   12,   36,  121
  260,19870409,   13,   41,  128
  260,19870409,   14,   46,  119
  260,19870409,   15,   36,  127
  260,19870409,   16,   31,  132
  260,19870409,   17,   26,  126
  260,19870409,   18,   21,  118
  260,19870409,   19,   21,  108
  260,19870409,   20,   21,   99
  260,19870409,   21,   15,   90
  260,19870409,   22,   10,   77
  260,19870409,   23,   10,   61
  260,19870409,   24,   21,   70
  260,19870410,    1,   21,   60
  260,19870410,    2,   15,   57
  260,19870410,    3,   21,   59
  260,19870410,    4,   31,   68
  260,19870410,    5,   26,   72
  260,19870410,    6,   31,   73
  260,19870410,    7,   31,   72
  260,19870410,    8,   36,   69
  260,19870410,    9,   31,   77
  260,19870410,   10,   31,   89
  260,19870410,   11,   41,   95
  260,19870410,   12,   51,   91
  260,19870410,   13,   41,   93
  260,19870410,   14,   46,  101
  260,19870410,   15,   46,  103
  260,19870410,   16,   41,   90
  260,19870410,   17,   36,   93
  260,19870410,   18,   31,   83
  260,19870410,   19,   21,   67
  260,19870410,   20,   15,   54
  260,19870410,   21,   10,   39
  260,19870410,   22,   15,   35
  260,19870410,   23,   21,   42
  260,19870410,   24,   26,   43
  260,19870411,    1,   31,   47
  260,19870411,    2,   41,   55
  260,19870411,    3,   46,   62
  260,19870411,    4,   51,   66
  260,19870411,    5,   57,   64
  260,19870411,    6,   62,   60
  260,19870411,    7,   62,   67
  260,19870411,    8,   31,   63
  260,19870411,    9,   51,   69
  260,19870411,   10,   51,   85
  260,19870411,   11,   72,   93
  260,19870411,   12,   72,   86
  260,19870411,   13,   72,   86
  260,19870411,   14,   82,   83
  260,19870411,   15,   82,   89
  260,19870411,   16,   87,   75
  260,19870411,   17,   82,   61
  260,19870411,   18,   77,   56
  260,19870411,   19,   72,   48
  260,19870411,   20,   57,   55
  260,19870411,   21,   51,   44
  260,19870411,   22,   46,   41
  260,19870411,   23,   41,   42
  260,19870411,   24,   46,   46
  260,19870412,    1,   51,   45
  260,19870412,    2,   51,   48
  260,19870412,    3,   51,   45
  260,19870412,    4,   51,   46
  260,19870412,    5,   51,   46
  260,19870412,    6,   62,   46
  260,19870412,    7,   62,   50
  260,19870412,    8,   51,   46
  260,19870412,    9,   62,   57
  260,19870412,   10,   57,   59
  260,19870412,   11,   62,   67
  260,19870412,   12,   67,   65
  260,19870412,   13,   62,   68
  260,19870412,   14,   67,   65
  260,19870412,   15,   62,   75
  260,19870412,   16,   62,   72
  260,19870412,   17,   62,   68
  260,19870412,   18,   51,   65
  260,19870412,   19,   41,   57
  260,19870412,   20,   36,   54
  260,19870412,   21,   26,   54
  260,19870412,   22,   26,   49
  260,19870412,   23,   15,   52
  260,19870412,   24,   26,   52
  260,19870413,    1,   26,   54
  260,19870413,    2,   21,   53
  260,19870413,    3,   15,   52
  260,19870413,    4,   21,   52
  260,19870413,    5,   21,   40
  260,19870413,    6,   10,   32
  260,19870413,    7,   10,   44
  260,19870413,    8,   10,   54
  260,19870413,    9,   15,   71
  260,19870413,   10,   21,   83
  260,19870413,   11,   21,   95
  260,19870413,   12,   26,   97
  260,19870413,   13,   26,   98
  260,19870413,   14,   26,  100
  260,19870413,   15,   26,  102
  260,19870413,   16,   26,  105
  260,19870413,   17,   26,  107
  260,19870413,   18,   26,  103
  260,19870413,   19,   21,   97
  260,19870413,   20,   15,   96
  260,19870413,   21,   15,   87
  260,19870413,   22,   15,   84
  260,19870413,   23,   15,   80
  260,19870413,   24,   21,   80
  260,19870414,    1,   21,   80
  260,19870414,    2,   21,   79
  260,19870414,    3,   15,   75
  260,19870414,    4,   15,   74
  260,19870414,    5,   15,   76
  260,19870414,    6,   26,   79
  260,19870414,    7,   26,   75
  260,19870414,    8,   26,   74
  260,19870414,    9,   21,   78
  260,19870414,   10,   21,   81
  260,19870414,   11,   21,   85
  260,19870414,   12,   26,   89
  260,19870414,   13,   21,   97
  260,19870414,   14,   21,  105
  260,19870414,   15,   15,  107
  260,19870414,   16,   26,  104
  260,19870414,   17,   26,   94
  260,19870414,   18,   31,   80
  260,19870414,   19,   26,   76
  260,19870414,   20,   21,   74
  260,19870414,   21,   21,   71
  260,19870414,   22,   21,   65
  260,19870414,   23,   15,   63
  260,19870414,   24,   15,   61
  260,19870415,    1,   10,   56
  260,19870415,    2,   10,   53
  260,19870415,    3,   10,   49
  260,19870415,    4,   15,   45
  260,19870415,    5,   10,   45
  260,19870415,    6,    5,   48
  260,19870415,    7,   10,   46
  260,19870415,    8,   15,   51
  260,19870415,    9,   15,   70
  260,19870415,   10,   21,   98
  260,19870415,   11,   26,  118
  260,19870415,   12,   36,  129
  260,19870415,   13,   36,  143
  260,19870415,   14,   41,  154
  260,19870415,   15,   36,  147
  260,19870415,   16,   41,  142
  260,19870415,   17,   26,  126
  260,19870415,   18,   26,  117
  260,19870415,   19,   21,   95
  260,19870415,   20,   15,   80
  260,19870415,   21,   21,   75
  260,19870415,   22,   15,   75
  260,19870415,   23,   10,   77
  260,19870415,   24,    5,   80
  260,19870416,    1,   10,   84
  260,19870416,    2,    5,   84
  260,19870416,    3,   10,   86
  260,19870416,    4,   10,   87
  260,19870416,    5,   10,   84
  260,19870416,    6,   10,   86
  260,19870416,    7,    5,   97
  260,19870416,    8,    5,  110
  260,19870416,    9,    5,  117
  260,19870416,   10,   10,  123
  260,19870416,   11,   10,  124
  260,19870416,   12,   15,  131
  260,19870416,   13,   15,  138
  260,19870416,   14,   15,  140
  260,19870416,   15,   21,  142
  260,19870416,   16,   21,  150
  260,19870416,   17,   21,  144
  260,19870416,   18,   10,  139
  260,19870416,   19,    5,  130
  260,19870416,   20,    5,  128
  260,19870416,   21,   15,  121
  260,19870416,   22,   15,  113
  260,19870416,   23,   21,  104
  260,19870416,   24,   10,   94
  260,19870417,    1,   10,   93
  260,19870417,    2,   10,   91
  260,19870417,    3,   10,   92
  260,19870417,    4,   10,   91
  260,19870417,    5,   10,   90
  260,19870417,    6,   10,   90
  260,19870417,    7,   10,   98
  260,19870417,    8,   15,  109
  260,19870417,    9,   15,  124
  260,19870417,   10,   15,  136
  260,19870417,   11,   10,  145
  260,19870417,   12,   10,  157
  260,19870417,   13,   15,  159
  260,19870417,   14,   15,  160
  260,19870417,   15,   10,  161
  260,19870417,   16,    5,  165
  260,19870417,   17,    5,  161
  260,19870417,   18,   15,  150
  260,19870417,   19,   21,  134
  260,19870417,   20,   15,  116
  260,19870417,   21,   10,   98
  260,19870417,   22,    5,   92
  260,19870417,   23,    5,   83
  260,19870417,   24,    5,   87
  260,19870418,    1,    5,   77
  260,19870418,    2,    5,   77
  260,19870418,    3,   10,   77
  260,19870418,    4,    5,   77
  260,19870418,    5,    5,   68
  260,19870418,    6,   15,   82
  260,19870418,    7,   15,  102
  260,19870418,    8,   15,  123
  260,19870418,    9,   15,  154
  260,19870418,   10,   21,  174
  260,19870418,   11,   26,  191
  260,19870418,   12,   31,  198
  260,19870418,   13,   31,  206
  260,19870418,   14,   26,  214
  260,19870418,   15,   26,  217
  260,19870418,   16,   26,  217
  260,19870418,   17,   26,  183
  260,19870418,   18,   21,  165
  260,19870418,   19,   26,  140
  260,19870418,   20,   15,  125
  260,19870418,   21,   26,  125
  260,19870418,   22,   15,  116
  260,19870418,   23,   10,  101
  260,19870418,   24,    5,   95
  260,19870419,    1,   10,   87
  260,19870419,    2,   15,   97
  260,19870419,    3,   21,   94
  260,19870419,    4,   15,   86
  260,19870419,    5,   15,   84
  260,19870419,    6,   10,   94
  260,19870419,    7,   15,  103
  260,19870419,    8,   21,  123
  260,19870419,    9,   26,  137
  260,19870419,   10,   46,  130
  260,19870419,   11,   26,  135
  260,19870419,   12,   21,  132
  260,19870419,   13,   15,  146
  260,19870419,   14,   21,  147
  260,19870419,   15,   26,  154
  260,19870419,   16,   31,  146
  260,19870419,   17,   26,  134
  260,19870419,   18,   31,  130
  260,19870419,   19,   31,  121
  260,19870419,   20,   36,  114
  260,19870419,   21,   41,  118
  260,19870419,   22,   51,  114
  260,19870419,   23,   46,  109
  260,19870419,   24,   51,  105
  260,19870420,    1,   46,   95
  260,19870420,    2,   46,   86
  260,19870420,    3,   46,   82
  260,19870420,    4,   46,   87
  260,19870420,    5,   46,   88
  260,19870420,    6,   57,   89
  260,19870420,    7,   57,   97
  260,19870420,    8,   67,  103
  260,19870420,    9,   67,  104
  260,19870420,   10,   67,  114
  260,19870420,   11,   62,  109
  260,19870420,   12,   62,  111
  260,19870420,   13,   67,  114
  260,19870420,   14,   62,   91
  260,19870420,   15,   41,   97
  260,19870420,   16,   41,   92
  260,19870420,   17,   46,   78
  260,19870420,   18,   41,   73
  260,19870420,   19,   41,   72
  260,19870420,   20,   41,   72
  260,19870420,   21,   36,   70
  260,19870420,   22,   31,   65
  260,19870420,   23,   21,   66
  260,19870420,   24,   21,   71
  260,19870421,    1,   26,   72
  260,19870421,    2,   31,   72
  260,19870421,    3,   31,   71
  260,19870421,    4,   26,   68
  260,19870421,    5,   31,   69
  260,19870421,    6,   21,   70
  260,19870421,    7,   26,   77
  260,19870421,    8,   26,   86
  260,19870421,    9,   26,  107
  260,19870421,   10,   31,  114
  260,19870421,   11,   31,  120
  260,19870421,   12,   41,  124
  260,19870421,   13,   31,  121
  260,19870421,   14,   31,  121
  260,19870421,   15,   26,  120
  260,19870421,   16,   21,  118
  260,19870421,   17,   26,  118
  260,19870421,   18,   31,  105
  260,19870421,   19,   21,   86
  260,19870421,   20,   10,   69
  260,19870421,   21,    5,   60
  260,19870421,   22,   10,   59
  260,19870421,   23,   10,   45
  260,19870421,   24,    5,   28
  260,19870422,    1,    0,   21
  260,19870422,    2,    5,   14
  260,19870422,    3,    5,   30
  260,19870422,    4,    5,   41
  260,19870422,    5,    5,   44
  260,19870422,    6,    5,   61
  260,19870422,    7,    5,   80
  260,19870422,    8,   10,  108
  260,19870422,    9,   10,  120
  260,19870422,   10,   15,  119
  260,19870422,   11,   21,  135
  260,19870422,   12,   21,  141
  260,19870422,   13,   26,  152
  260,19870422,   14,   21,  151
  260,19870422,   15,   21,  165
  260,19870422,   16,   15,  160
  260,19870422,   17,   26,  157
  260,19870422,   18,   26,  146
  260,19870422,   19,   21,  130
  260,19870422,   20,   15,  103
  260,19870422,   21,   10,   91
  260,19870422,   22,   15,   85
  260,19870422,   23,   10,   77
  260,19870422,   24,   21,   76
  260,19870423,    1,   15,   71
  260,19870423,    2,   15,   66
  260,19870423,    3,   10,   61
  260,19870423,    4,   10,   47
  260,19870423,    5,   10,   48
  260,19870423,    6,   10,   70
  260,19870423,    7,   21,   99
  260,19870423,    8,   21,  118
  260,19870423,    9,   21,  137
  260,19870423,   10,   26,  165
  260,19870423,   11,   26,  174
  260,19870423,   12,   26,  182
  260,19870423,   13,   31,  184
  260,19870423,   14,   26,  191
  260,19870423,   15,   26,  191
  260,19870423,   16,   26,  191
  260,19870423,   17,   26,  185
  260,19870423,   18,   21,  175
