# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/klimatologie/onderzoeksgegevens/homogeen_260/index.html> of de Centraal Nederland Temperatuur <http://www.knmi.nl/klimatologie/onderzoeksgegevens/CNT/>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 260:         5.180       52.100       1.90  DE BILT
# 
# YYYYMMDD = datum (YYYY=jaar,MM=maand,DD=dag); 
# HH       = tijd (HH=uur, UT.12 UT=13 MET, 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT; 
# FH       = Uurgemiddelde windsnelheid (in 0.1 m/s). Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken; 
# T        = Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming; 
# 
# STN,YYYYMMDD,   HH,   FH,    T
# 
  260,19970415,   24,   30,   40
  260,19970416,    1,   30,   41
  260,19970416,    2,   20,   34
  260,19970416,    3,   20,   36
  260,19970416,    4,   30,   47
  260,19970416,    5,   20,   49
  260,19970416,    6,   30,   57
  260,19970416,    7,   30,   52
  260,19970416,    8,   10,   54
  260,19970416,    9,   20,   58
  260,19970416,   10,   30,   70
  260,19970416,   11,   30,   72
  260,19970416,   12,   30,   83
  260,19970416,   13,   30,   80
  260,19970416,   14,   30,   81
  260,19970416,   15,   40,   90
  260,19970416,   16,   40,   92
  260,19970416,   17,   40,   82
  260,19970416,   18,   40,   80
  260,19970416,   19,   40,   70
  260,19970416,   20,   40,   66
  260,19970416,   21,   30,   65
  260,19970416,   22,   30,   62
  260,19970416,   23,   30,   50
  260,19970416,   24,   30,   41
  260,19970417,    1,   20,   27
  260,19970417,    2,   20,   17
  260,19970417,    3,   30,   28
  260,19970417,    4,   40,   26
  260,19970417,    5,   30,   17
  260,19970417,    6,   20,   22
  260,19970417,    7,   30,   37
  260,19970417,    8,   30,   67
  260,19970417,    9,   30,   93
  260,19970417,   10,   30,  102
  260,19970417,   11,   40,  111
  260,19970417,   12,   40,  118
  260,19970417,   13,   40,  120
  260,19970417,   14,   40,  125
  260,19970417,   15,   40,  124
  260,19970417,   16,   40,  124
  260,19970417,   17,   50,  118
  260,19970417,   18,   50,  104
  260,19970417,   19,   40,   90
  260,19970417,   20,   30,   75
  260,19970417,   21,   30,   62
  260,19970417,   22,   30,   46
  260,19970417,   23,   20,   30
  260,19970417,   24,   10,   29
  260,19970418,    1,   20,   26
  260,19970418,    2,   20,   23
  260,19970418,    3,   20,   19
  260,19970418,    4,   20,   18
  260,19970418,    5,   20,   32
  260,19970418,    6,   20,   35
  260,19970418,    7,   10,   49
  260,19970418,    8,   20,   78
  260,19970418,    9,   30,   73
  260,19970418,   10,   20,   77
  260,19970418,   11,   20,   79
  260,19970418,   12,   30,   77
  260,19970418,   13,   30,   85
  260,19970418,   14,   30,   95
  260,19970418,   15,   30,   95
  260,19970418,   16,   30,  102
  260,19970418,   17,   40,  101
  260,19970418,   18,   40,   84
  260,19970418,   19,   40,   70
  260,19970418,   20,   30,   53
  260,19970418,   21,   20,   46
  260,19970418,   22,   20,   58
  260,19970418,   23,   30,   69
  260,19970418,   24,   30,   66
  260,19970419,    1,   40,   64
  260,19970419,    2,   40,   59
  260,19970419,    3,   40,   49
  260,19970419,    4,   20,   46
  260,19970419,    5,   30,   52
  260,19970419,    6,   30,   54
  260,19970419,    7,   40,   57
  260,19970419,    8,   40,   58
  260,19970419,    9,   50,   62
  260,19970419,   10,   50,   66
  260,19970419,   11,   50,   69
  260,19970419,   12,   50,   72
  260,19970419,   13,   50,   58
  260,19970419,   14,   50,   71
  260,19970419,   15,   50,   72
  260,19970419,   16,   60,   79
  260,19970419,   17,   60,   69
  260,19970419,   18,   60,   65
  260,19970419,   19,   50,   58
  260,19970419,   20,   50,   50
  260,19970419,   21,   50,   45
  260,19970419,   22,   60,   42
  260,19970419,   23,   50,   46
  260,19970419,   24,   50,   41
  260,19970420,    1,   40,   38
  260,19970420,    2,   30,   33
  260,19970420,    3,   30,   24
  260,19970420,    4,   30,   14
  260,19970420,    5,   30,    7
  260,19970420,    6,   30,   18
  260,19970420,    7,   40,   39
  260,19970420,    8,   50,   49
  260,19970420,    9,   50,   63
  260,19970420,   10,   60,   70
  260,19970420,   11,   60,   64
  260,19970420,   12,   60,   67
  260,19970420,   13,   60,   77
  260,19970420,   14,   50,   78
  260,19970420,   15,   50,   75
  260,19970420,   16,   50,   78
  260,19970420,   17,   50,   78
  260,19970420,   18,   50,   70
  260,19970420,   19,   40,   59
  260,19970420,   20,   30,   48
  260,19970420,   21,   30,   38
  260,19970420,   22,   30,   30
  260,19970420,   23,   30,   21
  260,19970420,   24,   20,    2
  260,19970421,    1,   20,  -10
  260,19970421,    2,   10,  -16
  260,19970421,    3,   10,  -25
  260,19970421,    4,   10,  -36
  260,19970421,    5,   10,  -28
  260,19970421,    6,   10,    1
  260,19970421,    7,    0,   37
  260,19970421,    8,   20,   60
  260,19970421,    9,   20,   77
  260,19970421,   10,   30,   84
  260,19970421,   11,   30,   94
  260,19970421,   12,   30,   99
  260,19970421,   13,   30,  107
  260,19970421,   14,   40,  101
  260,19970421,   15,   40,   96
  260,19970421,   16,   40,   90
  260,19970421,   17,   40,   87
  260,19970421,   18,   40,   76
  260,19970421,   19,   20,   60
  260,19970421,   20,   20,   67
  260,19970421,   21,   30,   59
  260,19970421,   22,   20,   56
  260,19970421,   23,   20,   56
  260,19970421,   24,   20,   52
  260,19970422,    1,   20,   50
  260,19970422,    2,   20,   35
  260,19970422,    3,   20,   25
  260,19970422,    4,   20,   22
  260,19970422,    5,   20,   13
  260,19970422,    6,   20,   31
  260,19970422,    7,   30,   68
  260,19970422,    8,   40,   72
  260,19970422,    9,   40,   73
  260,19970422,   10,   40,   89
  260,19970422,   11,   40,   88
  260,19970422,   12,   40,   81
  260,19970422,   13,   40,   87
  260,19970422,   14,   30,   93
  260,19970422,   15,   40,  101
  260,19970422,   16,   40,   79
  260,19970422,   17,   40,   77
  260,19970422,   18,   30,   72
  260,19970422,   19,   30,   63
  260,19970422,   20,   20,   56
  260,19970422,   21,   20,   38
  260,19970422,   22,   20,   26
  260,19970422,   23,   10,   14
  260,19970422,   24,   10,  -10
  260,19970423,    1,   10,  -16
  260,19970423,    2,   10,  -20
  260,19970423,    3,   10,  -20
  260,19970423,    4,   10,  -21
  260,19970423,    5,   10,  -23
  260,19970423,    6,   10,    8
  260,19970423,    7,   20,   52
  260,19970423,    8,   30,   68
  260,19970423,    9,   40,   80
  260,19970423,   10,   40,   97
  260,19970423,   11,   40,  104
  260,19970423,   12,   40,  115
  260,19970423,   13,   50,  117
  260,19970423,   14,   40,  119
  260,19970423,   15,   40,  128
  260,19970423,   16,   40,  124
  260,19970423,   17,   40,  124
  260,19970423,   18,   40,  111
  260,19970423,   19,   30,   96
  260,19970423,   20,   30,   72
  260,19970423,   21,   30,   59
  260,19970423,   22,   30,   55
  260,19970423,   23,   30,   51
  260,19970423,   24,   40,   63
  260,19970424,    1,   30,   53
  260,19970424,    2,   40,   62
  260,19970424,    3,   40,   58
  260,19970424,    4,   40,   55
  260,19970424,    5,   50,   58
  260,19970424,    6,   50,   67
  260,19970424,    7,   60,   87
  260,19970424,    8,   60,  102
  260,19970424,    9,   70,  112
  260,19970424,   10,   70,  133
  260,19970424,   11,   80,  137
  260,19970424,   12,  100,  142
  260,19970424,   13,   90,  147
  260,19970424,   14,   90,  149
  260,19970424,   15,   90,  154
  260,19970424,   16,   80,  155
  260,19970424,   17,   70,  144
  260,19970424,   18,   60,  133
  260,19970424,   19,   50,  123
  260,19970424,   20,   40,  110
  260,19970424,   21,   40,  114
  260,19970424,   22,   40,  109
  260,19970424,   23,   40,   97
  260,19970424,   24,   40,   94
  260,19970425,    1,   40,   88
  260,19970425,    2,   40,   82
  260,19970425,    3,   30,   76
  260,19970425,    4,   30,   76
  260,19970425,    5,   20,   75
  260,19970425,    6,   20,   85
  260,19970425,    7,   20,   93
  260,19970425,    8,   20,  103
  260,19970425,    9,   10,  117
  260,19970425,   10,   10,  120
  260,19970425,   11,   10,  121
  260,19970425,   12,   20,  111
  260,19970425,   13,   10,  117
  260,19970425,   14,   30,  117
  260,19970425,   15,   30,  122
  260,19970425,   16,   30,  120
  260,19970425,   17,   30,  116
  260,19970425,   18,   40,  110
  260,19970425,   19,   40,  102
  260,19970425,   20,   40,   98
  260,19970425,   21,   40,   93
  260,19970425,   22,   20,   91
  260,19970425,   23,   20,   87
  260,19970425,   24,   20,   81
  260,19970426,    1,   20,   79
  260,19970426,    2,   20,   76
  260,19970426,    3,   20,   76
  260,19970426,    4,   20,   75
  260,19970426,    5,   20,   76
  260,19970426,    6,   20,   80
  260,19970426,    7,   20,   86
  260,19970426,    8,   30,   95
  260,19970426,    9,   20,  101
  260,19970426,   10,   30,  114
  260,19970426,   11,   40,  127
  260,19970426,   12,   50,  127
  260,19970426,   13,   50,  133
  260,19970426,   14,   50,  136
  260,19970426,   15,   50,  141
  260,19970426,   16,   40,  140
  260,19970426,   17,   30,  136
  260,19970426,   18,   30,  135
  260,19970426,   19,   30,  116
  260,19970426,   20,   20,  112
  260,19970426,   21,   30,  111
  260,19970426,   22,   40,  109
  260,19970426,   23,   30,  108
  260,19970426,   24,   30,  107
  260,19970427,    1,   30,  106
  260,19970427,    2,   30,  104
  260,19970427,    3,   30,  103
  260,19970427,    4,   30,  105
  260,19970427,    5,   20,  104
  260,19970427,    6,   30,  105
  260,19970427,    7,   20,  107
  260,19970427,    8,   20,  109
  260,19970427,    9,   20,  118
  260,19970427,   10,   20,  118
  260,19970427,   11,   10,  126
  260,19970427,   12,   10,  132
  260,19970427,   13,   20,  146
  260,19970427,   14,   30,  148
  260,19970427,   15,   20,  149
  260,19970427,   16,   20,  148
  260,19970427,   17,   30,  141
  260,19970427,   18,   30,  139
  260,19970427,   19,   20,  119
  260,19970427,   20,   20,  113
  260,19970427,   21,   20,  109
  260,19970427,   22,   20,  107
  260,19970427,   23,   20,  100
  260,19970427,   24,   30,   96
  260,19970428,    1,   30,   98
  260,19970428,    2,   30,  101
  260,19970428,    3,   40,   94
  260,19970428,    4,   40,   89
  260,19970428,    5,   40,   91
  260,19970428,    6,   40,  100
  260,19970428,    7,   50,   97
  260,19970428,    8,   50,  102
  260,19970428,    9,   50,  109
  260,19970428,   10,   60,  117
  260,19970428,   11,   70,  123
  260,19970428,   12,   70,  123
  260,19970428,   13,   70,  136
  260,19970428,   14,   70,  136
  260,19970428,   15,   70,  148
  260,19970428,   16,   80,  153
  260,19970428,   17,   90,  142
  260,19970428,   18,   80,  121
  260,19970428,   19,   30,  115
  260,19970428,   20,   50,  109
  260,19970428,   21,   50,  108
  260,19970428,   22,   50,  108
  260,19970428,   23,   50,  109
  260,19970428,   24,   60,  109
  260,19970429,    1,   60,  109
  260,19970429,    2,   70,  110
  260,19970429,    3,   60,  108
  260,19970429,    4,   60,  103
  260,19970429,    5,   60,  102
  260,19970429,    6,   60,  101
  260,19970429,    7,   60,   96
  260,19970429,    8,   60,   94
  260,19970429,    9,   60,   96
  260,19970429,   10,   60,  102
  260,19970429,   11,   70,  101
  260,19970429,   12,   70,   96
  260,19970429,   13,   60,   99
  260,19970429,   14,   60,  104
  260,19970429,   15,   50,  106
  260,19970429,   16,   50,  106
  260,19970429,   17,   50,  104
  260,19970429,   18,   50,  101
  260,19970429,   19,   50,   96
  260,19970429,   20,   50,   93
  260,19970429,   21,   50,   90
  260,19970429,   22,   50,   86
  260,19970429,   23,   40,   87
  260,19970429,   24,   40,   86
  260,19970430,    1,   40,   81
  260,19970430,    2,   30,   77
  260,19970430,    3,   20,   74
  260,19970430,    4,   20,   64
  260,19970430,    5,   20,   54
  260,19970430,    6,   20,   69
  260,19970430,    7,   30,   79
  260,19970430,    8,   30,   89
  260,19970430,    9,   40,   91
  260,19970430,   10,   30,  117
  260,19970430,   11,   30,  125
  260,19970430,   12,   30,  130
  260,19970430,   13,   40,  135
  260,19970430,   14,   40,  139
  260,19970430,   15,   30,  132
  260,19970430,   16,   40,  125
  260,19970430,   17,   30,  128
  260,19970430,   18,   30,  121
  260,19970430,   19,   20,  113
  260,19970430,   20,   20,   94
  260,19970430,   21,   10,   80
  260,19970430,   22,   10,   72
  260,19970430,   23,   10,   64
  260,19970430,   24,    0,   45
  260,19970501,    1,    0,   48
  260,19970501,    2,    0,   33
  260,19970501,    3,    0,   31
  260,19970501,    4,   10,   26
  260,19970501,    5,    0,   36
  260,19970501,    6,    0,   68
  260,19970501,    7,    0,   99
  260,19970501,    8,   10,  127
  260,19970501,    9,   20,  139
  260,19970501,   10,   30,  155
  260,19970501,   11,   20,  161
  260,19970501,   12,   20,  162
  260,19970501,   13,   10,  170
  260,19970501,   14,   10,  173
  260,19970501,   15,   10,  179
  260,19970501,   16,   20,  185
  260,19970501,   17,   10,  177
  260,19970501,   18,   10,  172
  260,19970501,   19,   10,  146
  260,19970501,   20,   10,  129
  260,19970501,   21,   10,  104
  260,19970501,   22,   10,   94
  260,19970501,   23,    0,   83
  260,19970501,   24,   10,   76
  260,19970502,    1,   10,   68
  260,19970502,    2,   10,   65
  260,19970502,    3,   20,   62
  260,19970502,    4,   10,   60
  260,19970502,    5,   20,   66
  260,19970502,    6,   10,   90
  260,19970502,    7,   10,  116
  260,19970502,    8,   10,  158
  260,19970502,    9,   20,  179
  260,19970502,   10,   20,  190
  260,19970502,   11,   20,  197
  260,19970502,   12,   30,  208
  260,19970502,   13,   30,  216
  260,19970502,   14,   30,  220
  260,19970502,   15,   20,  223
  260,19970502,   16,   30,  214
  260,19970502,   17,   20,  212
  260,19970502,   18,   30,  194
  260,19970502,   19,   20,  167
  260,19970502,   20,   10,  139
  260,19970502,   21,   10,  124
  260,19970502,   22,   10,  107
  260,19970502,   23,   10,   96
  260,19970502,   24,   10,   92
  260,19970503,    1,   10,   88
  260,19970503,    2,   10,   87
  260,19970503,    3,   10,   77
  260,19970503,    4,   10,   73
  260,19970503,    5,   10,   82
  260,19970503,    6,   20,  102
  260,19970503,    7,   20,  137
  260,19970503,    8,   30,  163
  260,19970503,    9,   40,  172
  260,19970503,   10,   30,  189
  260,19970503,   11,   20,  204
  260,19970503,   12,   20,  216
  260,19970503,   13,   20,  224
  260,19970503,   14,   30,  228
  260,19970503,   15,   20,  229
  260,19970503,   16,   10,  231
  260,19970503,   17,   20,  217
  260,19970503,   18,   40,  198
  260,19970503,   19,   20,  185
  260,19970503,   20,   30,  172
  260,19970503,   21,   30,  157
  260,19970503,   22,   20,  161
  260,19970503,   23,   20,  155
  260,19970503,   24,   10,  149
  260,19970504,    1,   20,  146
  260,19970504,    2,   30,  143
  260,19970504,    3,   30,  137
  260,19970504,    4,   40,  134
  260,19970504,    5,   50,  133
  260,19970504,    6,   50,  130
  260,19970504,    7,   50,  130
  260,19970504,    8,   50,  132
  260,19970504,    9,   50,  155
  260,19970504,   10,   60,  156
  260,19970504,   11,   70,  173
  260,19970504,   12,   70,  181
  260,19970504,   13,   70,  175
  260,19970504,   14,   70,  167
  260,19970504,   15,   60,  156
  260,19970504,   16,   60,  157
  260,19970504,   17,   50,  153
  260,19970504,   18,   60,  158
  260,19970504,   19,   60,  160
  260,19970504,   20,   70,  142
  260,19970504,   21,   50,  134
  260,19970504,   22,   60,  130
  260,19970504,   23,   50,  130
  260,19970504,   24,   50,  127
  260,19970505,    1,   40,  124
  260,19970505,    2,   40,  116
  260,19970505,    3,   40,  120
  260,19970505,    4,   30,  119
  260,19970505,    5,   30,  120
  260,19970505,    6,   30,  125
  260,19970505,    7,   20,  131
  260,19970505,    8,   30,  135
  260,19970505,    9,   40,  150
  260,19970505,   10,   60,  151
  260,19970505,   11,   60,  144
  260,19970505,   12,   40,  151
  260,19970505,   13,   50,  116
  260,19970505,   14,   40,  126
  260,19970505,   15,   50,  143
  260,19970505,   16,   60,  154
  260,19970505,   17,   60,  148
  260,19970505,   18,   60,  152
  260,19970505,   19,   50,  137
  260,19970505,   20,   40,  124
  260,19970505,   21,   40,  123
  260,19970505,   22,   40,  121
  260,19970505,   23,   30,  121
  260,19970505,   24,   40,  120
  260,19970506,    1,   40,  115
  260,19970506,    2,   50,  112
  260,19970506,    3,   50,  115
  260,19970506,    4,   60,  115
  260,19970506,    5,   50,   74
  260,19970506,    6,   50,   68
  260,19970506,    7,   50,   67
  260,19970506,    8,   50,   66
