,,Metervraag aardgas,Metervraag aardgas,Metervraag aardgas,Metervraag elektriciteit,Metervraag elektriciteit,Metervraag elektriciteit,Metervraag elektriciteit,Metervraag warmtenet,Metervraag warmtenet,Metervraag waterstof,Metervraag waterstof,Metervraag biomassa,Metervraag biomassa,Metervraag olie,Metervraag totaal,Metervraag totaal,Metervraag totaal,Metervraag totaal,Metervraag totaal,Metervraag totaal,Metervraag totaal
,,koken,warm tapwater,ruimteverwarming,koken,warm tapwater,ruimteverwarming,hulpvraag,warm tapwater,ruimteverwarming,warm tapwater,ruimteverwarming,warm tapwater,ruimteverwarming,ruimteverwarming,aardgas,elektriciteit,warmtenet,waterstof,biomassa,olie,totaal
geo_id,bag_vbo_id,,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002081861',0.0,,,,,,0.0,,,0.0,,,,0.0,,,,,,,1.0336709
GM0345,'0345010002081863',,,0.0,,,,0.0,0.0,,,,0.0,,,,,,,,,1.0336709
GM0345,'0345010002081865',,,,,,,,,,,,,,,,,,,,,1.03364635
GM0345,'0345010002081867',,,,,,,,0.0,,,,,,,,,,,,,1.0336709
GM0345,'0345010002081869',,,,,,,,,,,,,,,,,,,,,1.0336709
GM0345,'0345010002081871',,,0.0,,,,,0.0,,,,,,,,,,,,,1.0336709
GM0345,'0345010002081873',,,,,,,0.0,,,,,0.0,,,,,,,,,1.0336709
GM0345,'0345010002081875',,,,,,,,,,,,,,,,,,,,,1.0336709
GM0345,'0345010002081877',,,,,,,,0.0,,,,,,,,,,,,,1.03364635
GM0345,'0345010002081879',,,,,,,0.0,,,0.0,,,,,,,,,,,1.0336709
GM0345,'0345010002081881',,,,,,,,,,0.0,,,,,,,,,,,1.0336709
GM0345,'0345010002081883',,,0.0,,,,,,,,,,,,,,,,,,1.0336709
GM0345,'0345010002081885',,,,,,,,0.0,,,,,,,,,,,,,1.0336709
GM0345,'0345010002081887',0.0,,,,,,,0.0,,0.0,,,,,,,,,,,1.0336709
GM0345,'0345010002081889',,,,,,,,,,0.0,,,,,,,,,,,1.03364635
GM0345,'0345010002081892',,,,,,,,0.0,,,,0.0,,,,,,,,,1.03364635
GM0345,'0345010002081895',,,,,,,,,,,,,,,,,,,,,1.03364635
GM0345,'0345010002081898',,,0.0,,,,,0.0,,,,,,,,,,,,,1.03364635
GM0345,'0345010002081901',,,,,,,,,,0.0,,0.0,,,,,,,,,1.03364635
GM0345,'0345010002081904',,,0.0,,,0.0,,,,,,,,0.0,,,,,,,1.03364635
GM0345,'0345010002081907',0.0,,,,,,,0.0,,0.0,,,,,,,,,,,1.03364635
GM0345,'0345010002081909',,,,,,,0.0,,,,,,,,,,,,,,1.03364635
GM0345,'0345010002081913',,,,,,,,,,,,,,,,,,,,,1.0282656
GM0345,'0345010002081915',,,,,0.0,0.0,,,,,,0.0,,0.0,,,,,,,1.02528989
GM0345,'0345010002081917',,,,,,,0.0,,,,,,,0.0,,,,,,,1.02799726
GM0345,'0345010002081919',,,,,,,,,,,,,,,,,,,,,1.02732301
GM0345,'0345010002081921',,,,,,,,,,,,,,0.0,,,,,,,1.02731705
GM0345,'0345010002081923',,,,,0.0,,,0.0,,,,0.0,,,,,,,,,1.02757716
GM0345,'0345010002081925',,,,,,,,,,0.0,,,,0.0,,,,,,,1.02732825
GM0345,'0345010002081927',,,,,,0.0,,,,,,,,,,,,,,,1.03123021
GM0345,'0345010002081929',,,,,,,,,,,,,,0.0,,,,,,,1.02797091
GM0345,'0345010002081931',,,,,,0.0,,,,,,,,0.0,,,,,,,1.02494216
GM0345,'0345010002081985',0.0,,,,,,0.0,,,0.0,,,,0.0,,,,,,,1.03362048
GM0345,'0345010002081987',,,,,,,0.0,,,,,0.0,,,,,,,,,1.03362048
GM0345,'0345010002081989',,,,,,,,,,,,,,,,,,,,,1.03362048
GM0345,'0345010002081991',,,,,,,,0.0,,,,,,0.0,,,,,,,1.03362048
GM0345,'0345010002081993',,,,,,,,,,0.0,,,,,,,,,,,1.03362048
GM0345,'0345010002081995',,,0.0,,,,,0.0,,,,,,,,,,,,,1.03334284
GM0345,'0345010002081997',,,,,,,0.0,,,,,0.0,,,,,,,,,1.03334284
GM0345,'0345010002081999',,,,,,,,,,,,,,,,,,,,,1.03334284
GM0345,'0345010002082001',,,,,,,,0.0,,,,,,,,,,,,,1.03334284
GM0345,'0345010002082003',,,,,,,0.0,,,0.0,,,,,,,,,,,1.03306246
GM0345,'0345010002082005',,,,,,,0.0,,,,,,,,,,,,,,1.03362048
GM0345,'0345010002082009',,,0.0,,,,,,,,,,,,,,,,,,1.03362048
GM0345,'0345010002082015',,,,,,,,0.0,,,,,,,,,,,,,1.03334284
GM0345,'0345010002082019',0.0,,,,,,,0.0,,0.0,,0.0,,,,,,,,,1.03306246
GM0345,'0345010002082021',,,,,,,0.0,,,0.0,,,,,,,,,,,1.03359413
GM0345,'0345010002082023',,,0.0,,,,,0.0,,,,0.0,,0.0,,,,,,,1.03359413
GM0345,'0345010002082025',,,,,,,,,,,,,,,,,,,,,1.03359413
GM0345,'0345010002082027',,,,,,,,,,,,,,,,,,,,,1.03359413
GM0345,'0345010002082029',,,,,,,,,,0.0,,0.0,,0.0,,,,,,,1.03359413
GM0345,'0345010002082031',,,0.0,,,,,,,,,,,0.0,,,,,,,1.03359413
GM0345,'0345010002082033',0.0,,,,,,,0.0,,0.0,,,,,,,,,,,1.03359413
GM0345,'0345010002082035',,,,,,,0.0,,,,,,,,,,,,,,1.03359413
GM0345,'0345010002082037',,,0.0,,,,,,,,,,,,,,,,,,1.03359413
GM0345,'0345010002082039',,,,,,,,,,,,,,0.0,,,,,,,1.03359413
GM0345,'0345010002082041',,,,,,,0.0,,,,,,,0.0,,,,,,,1.03359413
GM0345,'0345010002082043',,,0.0,,,,,,,,,,,,,,,,,,1.03359413
GM0345,'0345010002082176',,,,,,0.0,,,,,,,,0.0,,,,,,,1.0282861
GM0345,'0345010002082178',,,,,0.0,,,0.0,,,,0.0,,,,,,,,,1.0282861
GM0345,'0345010002082180',,,,,,,,,,,,,,,,,,,,,1.0282861
GM0345,'0345010002082192',,,,,,0.0,,,,,,,,,,,,,,,1.02667117
GM0345,'0345010002082208',,,,,,,,,,,,,,0.0,,,,,,,1.02321339
GM0345,'0345010002082210',,,,,,,,,,,,,,,,,,,,,1.02859783
GM0345,'0345010002082214',,,,,0.0,,0.0,,,0.0,,,,0.0,,,,,,,1.0282861
GM0345,'0345010002082637',,,,,,,0.0,0.0,,,,0.0,,,,,,,,,1.03118563
GM0345,'0345010002082639',,,,,,,,,,,,,,,,,,,,,1.03118563
GM0345,'0345010002082641',,,,,,,,0.0,,,,,,,,,,,,,1.03118563
GM0345,'0345010002082643',,,,,,,,,,,,,,,,,,,,,1.03118563
GM0345,'0345010002082645',,,,,,,,0.0,,,,,,,,,,,,,1.03118563
GM0345,'0345010002082647',,,,,,,0.0,,,,,0.0,,,,,,,,,1.03118563
GM0345,'0345010002082649',,,,,,,,,,,,,,,,,,,,,1.03118563
GM0345,'0345010002082653',,,,,,,,0.0,,,,,,,,,,,,,1.03118563
GM0345,'0345010002082655',,,,,0.0,,0.0,,,0.0,,,,,,,,,,,1.03118563
GM0345,'0345010002082657',,,,,,,,,,0.0,,,,,,,,,,,1.03118563
GM0345,'0345010002082659',,,,,,,,,,,,,,,,,,,,,1.03118563
GM0345,'0345010002082661',,,,,,,,0.0,,,,,,,,,,,,,1.03118563
GM0345,'0345010002082663',,,,,0.0,,,0.0,,0.0,,,,,,,,,,,1.03118563
GM0345,'0345010002082665',,,,,,,,,,0.0,,,,,,,,,,,1.03118563
GM0345,'0345010002082667',,,,,0.0,,,0.0,,,,0.0,,,,,,,,,1.03118563
GM0345,'0345010002082671',,,,,,,,,,,,,,,,,,,,,1.03118563
GM0345,'0345010002082673',,,,,,,,0.0,,,,,,,,,,,,,1.03118563
GM0345,'0345010002082675',,,,,,,,,,0.0,,0.0,,,,,,,,,1.03118563
GM0345,'0345010002082697',,,,,,0.0,,,,,,,,0.0,,,,,,,1.03149164
GM0345,'0345010002082699',,,,,,,,0.0,,0.0,,,,,,,,,,,1.03149164
GM0345,'0345010002082701',,,,,,,0.0,,,,,,,,,,,,,,1.03149164
GM0345,'0345010002082703',,,,,,,,,,,,,,,,,,,,,1.03149164
GM0345,'0345010002082705',,,,,0.0,0.0,,,,,,0.0,,0.0,,,,,,,1.03149164
GM0345,'0345010002082707',,,,,,,0.0,,,,,,,0.0,,,,,,,1.03149164
GM0345,'0345010002082709',,,,,,,,,,,,,,,,,,,,,1.03149164
GM0345,'0345010002082711',,,,,,,,,,,,,,0.0,,,,,,,1.03149164
GM0345,'0345010002082720',,,,,0.0,,,0.0,,,,0.0,,,,,,,,,1.03062606
GM0345,'0345010002082742',,,,,,,,,,0.0,,,,0.0,,,,,,,1.03331697
GM0345,'0345010002082749',,,,,,0.0,,,,,,,,,,,,,,,1.02419817
GM0345,'0345010002082764',,,,,,,,,,,,,,0.0,,,,,,,1.02546763
GM0345,'0345010002082767',,,,,,0.0,,,,,,,,0.0,,,,,,,1.02546763
GM0345,'0345010002082770',,,,,0.0,,0.0,,,0.0,,,,0.0,,,,,,,1.02560747
GM0345,'0345010002082773',,,,,,,0.0,,,,,0.0,,,,,,,,,1.02259529
GM0345,'0345010002082776',,,,,,0.0,,,,,,,,0.0,,,,,,,1.02599692
GM0345,'0345010002082785',,,,,,,,0.0,,,,,,0.0,,,,,,,1.03434896
GM0345,'0345010002082798',,,,,0.0,,,,,0.0,,,,,,,,,,,1.02892852
GM0345,'0345010002082800',,,,,,,,0.0,,,,,,,,,,,,,1.02892852
GM0345,'0345010002082802',,,,,,,0.0,,,,,0.0,,,,,,,,,1.02892852
GM0345,'0345010002082804',,,,,,,,,,,,,,,,,,,,,1.02892852
GM0345,'0345010002082806',,,,,,,,0.0,,,,,,,,,,,,,1.02892852
GM0345,'0345010002082812',,,,,0.0,,0.0,,,0.0,,,,,,,,,,,1.02892852
GM0345,'0345010002082814',,,,,,,0.0,,,,,,,,,,,,,,1.02892852
GM0345,'0345010002082816',,,,,,,,,,,,,,,,,,,,,1.02892852
GM0345,'0345010002082818',,,,,,,,0.0,,,,,,,,,,,,,1.02892852
GM0345,'0345010002082820',,,,,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,1.02892852
GM0345,'0345010002082822',,,,,,,0.0,,,0.0,,,,,,,,,,,1.02892852
GM0345,'0345010002082824',,,,,0.0,,,0.0,,,,0.0,,0.0,,,,,,,1.02892852
GM0345,'0345010002082826',,,,,,,,,,,,,,,,,,,,,1.02892852
GM0345,'0345010002082828',,,,,,,,0.0,,,,,,,,,,,,,1.02892852
GM0345,'0345010002082834',,,,,,0.0,,,,0.0,,0.0,,0.0,,,,,,,1.02892852
GM0345,'0345010002082836',,,,,,0.0,,,,,,,,,,,,,,,1.02892852
GM0345,'0345010002082838',,,,,,,,,,0.0,,,,,,,,,,,1.02892852
GM0345,'0345010002082840',,,,,,,0.0,,,0.0,,,,,,,,,,,1.02892852
GM0345,'0345010002082842',,,,,,,,,,,,,,,,,,,,,1.02892852
GM0345,'0345010002082844',,,,,,0.0,,,,,,,,,,,,,,,1.02892852
GM0345,'0345010002082846',,,,,,,0.0,,,,,,,0.0,,,,,,,1.02892852
GM0345,'0345010002082848',,,,,,,,,,,,,,,,,,,,,1.02892852
GM0345,'0345010002082850',,,,,,,,,,,,,,,,,,,,,1.02892852
GM0345,'0345010002082856',,,,,0.0,,,0.0,,,,0.0,,,,,,,,,1.02892852
GM0345,'0345010002082862',,,,,,,,,,0.0,,,,0.0,,,,,,,1.02892852
GM0345,'0345010002082864',,,,,,0.0,,,,,,,,,,,,,,,1.02892852
GM0345,'0345010002082866',,,,,,,,,,,,,,0.0,,,,,,,1.02892852
GM0345,'0345010002082890',,,,,,0.0,,,,,,,,0.0,,,,,,,1.02423453
GM0345,'0345010002082968',,,,,0.0,,0.0,,,0.0,,,,0.0,,,,,,,1.02824235
GM0345,'0345010002082970',,,,,,,0.0,0.0,,,,0.0,,,,,,,,,1.02824235
GM0345,'0345010002082976',,,,,,,,,,,,,,0.0,,,,,,,1.03464317
GM0345,'0345010002082979',,,,,,,,0.0,,,,,,,,,,,,,1.0342443
GM0345,'0345010002082982',,,,,,,,,,,,,,,,,,,,,1.0342443
GM0345,'0345010002082985',,,,,,,,,,,,,,,,,,,,,1.0342443
GM0345,'0345010002082988',,,,,,,0.0,,,,,0.0,,,,,,,,,1.0342443
GM0345,'0345010002082991',,,,,,,,,,,,,,,,,,,,,1.0342685
GM0345,'0345010002082994',,,,,,,,,,,,,,,,,,,,,1.0342685
GM0345,'0345010002082998',,,,,,,0.0,,,,,,,,,,,,,,1.0342443
GM0345,'0345010002083001',,,,,,,0.0,,,0.0,,,,,,,,,,,1.0342443
GM0345,'0345010002083004',,,,,,,,,,,,,,,,,,,,,1.0342685
GM0345,'0345010002083007',,,,,,,,,,,,,,,,,,,,,1.0342685
GM0345,'0345010002083010',0.0,,,,,,,0.0,,0.0,,,,,,,,,,,1.0342443
GM0345,'0345010002083013',,,,,,,0.0,,,0.0,,,,,,,,,,,1.03451443
GM0345,'0345010002083016',,,,,,,,0.0,,,,0.0,,,,,,,,,1.03451443
GM0345,'0345010002083019',,,,,,,,,,,,,,,,,,,,,1.03451443
GM0345,'0345010002083022',,,,,,,,,,,,,,,,,,,,,1.03451443
GM0345,'0345010002083025',,,,,,,,,,0.0,,0.0,,,,,,,,,1.03451443
GM0345,'0345010002083028',,,,,,,,,,,,,,,,,,,,,1.03453898
GM0345,'0345010002083031',,,,,,,,,,0.0,,,,,,,,,,,1.03451443
GM0345,'0345010002083042',,,,,,,0.0,,,0.0,,,,,,,,,,,1.03470123
GM0345,'0345010002083054',,,,,,,,,,,,,,,,,,,,,1.03169835
GM0345,'0345010002083070',,,,,,0.0,,,,,,,,,,,,,,,1.02423453
GM0345,'0345010002083072',,,,,,,0.0,,,,,,,0.0,,,,,,,1.02423453
GM0345,'0345010002083103',,,,,,,,,,,,,,,,,,,,,1.02419817
GM0345,'0345010002083105',,,,,,,,,,,,,,0.0,,,,,,,1.02419817
GM0345,'0345010002083108',,,,,0.0,,,0.0,,,,0.0,,,,,,,,,1.03022969
GM0345,'0345010002083110',,,,,,,,,,,,,,0.0,,,,,,,1.03022969
GM0345,'0345010002083113',,,,,,0.0,,,,,,,,,,,,,,,1.03022969
GM0345,'0345010002083115',,,,,,0.0,,,,,,,,0.0,,,,,,,1.03022969
GM0345,'0345010002083118',,,,,,0.0,,,,,,,,,,,,,,,1.03022969
GM0345,'0345010002083120',,,,,0.0,,0.0,,,0.0,,,,0.0,,,,,,,1.03022969
GM0345,'0345010002083123',,,,,,,0.0,,,,,0.0,,,,,,,,,1.03022969
GM0345,'0345010002083125',,,,,,0.0,,,,,,,,,,,,,,,1.03022969
GM0345,'0345010002083128',,,,,,,,0.0,,,,,,0.0,,,,,,,1.03022969
GM0345,'0345010002083130',,,,,0.0,,,,,0.0,,,,,,,,,,,1.03022969
GM0345,'0345010002083133',,,,,,,,,,,,,,,,,,,,,1.03022969
GM0345,'0345010002083135',,,,,,,0.0,,,,,0.0,,,,,,,,,1.03022969
GM0345,'0345010002083138',,,,,,,,,,,,,,,,,,,,,1.03021717
GM0345,'0345010002083140',,,,,,,,,,,,,,,,,,,,,1.02816653
GM0345,'0345010002083162',,,,,,,,,,0.0,,,,,,,,,,,1.02863598
GM0345,'0345010002083164',,,,,,,,,,0.0,,,,,,,,,,,1.02864373
GM0345,'0345010002083166',,,,,,,,,,,,,,,,,,,,,1.02863598
GM0345,'0345010002083168',,,,,,,,,,,,,,,,,,,,,1.02864373
GM0345,'0345010002083170',,,,,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,1.02863598
GM0345,'0345010002083172',,,,,,,,,,0.0,,,,,,,,,,,1.02863598
GM0345,'0345010002083174',,,,,0.0,,,0.0,,,,0.0,,0.0,,,,,,,1.02831149
GM0345,'0345010002083176',,,,,,,,,,,,,,,,,,,,,1.02831149
GM0345,'0345010002083178',,,,,,,,,,,,,,,,,,,,,1.02863598
GM0345,'0345010002083180',,,,,,0.0,,,,0.0,,0.0,,0.0,,,,,,,1.02864373
GM0345,'0345010002083182',,,,,,,,,,,,,,0.0,,,,,,,1.02864373
GM0345,'0345010002083184',,,,,,,,0.0,,0.0,,,,,,,,,,,1.02831149
GM0345,'0345010002083186',,,,,,,,,,0.0,,,,,,,,,,,1.02831149
GM0345,'0345010002083193',,,,,,,,,,,,,,,,,,,,,1.02732301
GM0345,'0345010002083195',,,,,0.0,0.0,,,,,,,,0.0,,,,,,,1.02732301
GM0345,'0345010002083200',,,,,,,0.0,,,,,,,0.0,,,,,,,1.0342195
GM0345,'0345010002083202',,,0.0,,,,,,,,,,,,,,,,,,1.0342195
GM0345,'0345010002083204',,,0.0,,,,,,,,,,,0.0,,,,,,,1.0342195
GM0345,'0345010002083206',0.0,,,,,,,0.0,,,,0.0,,,,,,,,,1.0342195
GM0345,'0345010002083208',,,,,,,,,,,,,,0.0,,,,,,,1.0342195
GM0345,'0345010002083211',,,,,,,,,,,,,,,,,,,,,1.0342195
GM0345,'0345010002083213',,,,,,,,,,,,,,0.0,,,,,,,1.0342195
GM0345,'0345010002083215',,,,,,,,,,,,,,,,,,,,,1.0342195
GM0345,'0345010002083217',0.0,,,,,,0.0,,,0.0,,,,0.0,,,,,,,1.0342195
GM0345,'0345010002083220',,,0.0,,,,0.0,0.0,,,,0.0,,,,,,,,,1.0342195
GM0345,'0345010002083222',,,,,,,,,,,,,,0.0,,,,,,,1.0342195
GM0345,'0345010002083224',,,,,,,,0.0,,,,,,,,,,,,,1.0342195
GM0345,'0345010002083226',,,,,,,,,,,,,,,,,,,,,1.0342195
GM0345,'0345010002083228',,,,,,,,,,,,,,,,,,,,,1.0342195
GM0345,'0345010002083231',,,,,,,0.0,,,,,0.0,,,,,,,,,1.0342195
GM0345,'0345010002083233',,,,,,,,,,,,,,,,,,,,,1.0342195
GM0345,'0345010002083235',,,,,,,,,,,,,,,,,,,,,1.0342195
GM0345,'0345010002083237',,,,,,,0.0,,,,,,,,,,,,,,1.0342195
GM0345,'0345010002083239',,,,,,,0.0,,,0.0,,,,,,,,,,,1.0342195
GM0345,'0345010002083241',,,,,,,,,,,,,,,,,,,,,1.0342195
GM0345,'0345010002083244',,,,,,,,,,,,,,,,,,,,,1.03448892
GM0345,'0345010002083246',0.0,,,,,,,0.0,,0.0,,,,,,,,,,,1.03448892
GM0345,'0345010002083248',,,,,,,0.0,,,0.0,,,,,,,,,,,1.03448892
GM0345,'0345010002083250',,,,,,,,0.0,,,,0.0,,,,,,,,,1.03448892
GM0345,'0345010002083252',,,,,,,,,,,,,,,,,,,,,1.03448892
GM0345,'0345010002083255',,,,,,,,,,,,,,,,,,,,,1.03448892
GM0345,'0345010002083257',,,,,,,,,,0.0,,0.0,,,,,,,,,1.03448892
GM0345,'0345010002083259',,,,,,,,,,,,,,,,,,,,,1.03448892
GM0345,'0345010002083261',,,,,,,,,,0.0,,,,,,,,,,,1.03448892
GM0345,'0345010002083263',,,,,,,0.0,,,0.0,,,,,,,,,,,1.03448892
GM0345,'0345010002083266',,,,,,,,,,,,,,,,,,,,,1.03448892
GM0345,'0345010002083268',,,,,,,,,,,,,,,,,,,,,1.03448892
GM0345,'0345010002083270',,,,,,,0.0,,,,,,,0.0,,,,,,,1.03448892
GM0345,'0345010002083272',,,,,,,,,,,,,,,,,,,,,1.03448892
GM0345,'0345010002083275',,,,,,,,,,,,,,0.0,,,,,,,1.03448892
GM0345,'0345010002083277',0.0,,,,,,,0.0,,,,0.0,,,,,,,,,1.03448892
GM0345,'0345010002083279',0.0,,,,,,,,,0.0,,,,0.0,,,,,,,1.03448892
GM0345,'0345010002083281',,,,,,,,,,,,,,,,,,,,,1.03448892
GM0345,'0345010002083283',,,,,,,,,,,,,,,,,,,,,1.03448892
GM0345,'0345010002083286',,,0.0,,,,,,,,,,,0.0,,,,,,,1.03448892
GM0345,'0345010002083288',0.0,,,,,,0.0,,,0.0,,,,0.0,,,,,,,1.03448892
GM0345,'0345010002083290',,,,,,,0.0,,,,,0.0,,,,,,,,,1.03448892
GM0345,'0345010002083292',,,,,,,,,,,,,,,,,,,,,1.03448892
GM0345,'0345010002083294',,,,,,,,0.0,,,,,,0.0,,,,,,,1.03448892
GM0345,'0345010002083296',,,,,,,,,,0.0,,,,,,,,,,,1.03448892
GM0345,'0345010002083299',,,0.0,,,,,0.0,,,,,,,,,,,,,1.03448892
GM0345,'0345010002083301',,,,,,,0.0,,,,,0.0,,,,,,,,,1.03448892
GM0345,'0345010002083303',,,,,,,,,,,,,,,,,,,,,1.03448892
GM0345,'0345010002083305',,,,,,,,0.0,,,,,,,,,,,,,1.03448892
GM0345,'0345010002083307',,,,,,,0.0,,,0.0,,,,,,,,,,,1.03448892
GM0345,'0345010002083310',,,,,,,,,,0.0,,,,,,,,,,,1.03124714
GM0345,'0345010002083322',,,,,,,,,,,,,,,,,,,,,1.02680945
GM0345,'0345010002083327',,,,,,,,0.0,,,,,,,,,,,,,1.03472877
GM0345,'0345010002083329',,,,,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,1.02495003
GM0345,'0345010002083331',,,,,,,,,,,,,,,,,,,,,1.02893925
GM0345,'0345010002083333',,,,,0.0,,,0.0,,,,0.0,,0.0,,,,,,,1.02893925
GM0345,'0345010002083335',,,,,,,,,,,,,,,,,,,,,1.02893925
GM0345,'0345010002083337',,,,,,,,0.0,,,,,,,,,,,,,1.02893925
GM0345,'0345010002083339',,,,,,0.0,,,,0.0,,0.0,,0.0,,,,,,,1.02494216
GM0345,'0345010002083341',,,,,,,,,,,,,,,,,,,,,1.02494216
GM0345,'0345010002083348',,,,,,,,,,,,,,,,,,,,,1.03434896
GM0345,'0345010002083356',,,,,,,0.0,,,0.0,,,,,,,,,,,1.03446257
GM0345,'0345010002083359',,,,,,,,,,,,,,,,,,,,,1.03446257
GM0345,'0345010002083362',,,,,,,,,,,,,,,,,,,,,1.03446257
GM0345,'0345010002083365',,,,,,,0.0,,,,,,,0.0,,,,,,,1.03446257
GM0345,'0345010002083368',,,,,,,,,,,,,,,,,,,,,1.03446257
GM0345,'0345010002083371',,,,,,,,,,,,,,0.0,,,,,,,1.03446257
GM0345,'0345010002083374',0.0,,,,,,,0.0,,,,0.0,,,,,,,,,1.03446257
GM0345,'0345010002083377',0.0,,,,,,,,,0.0,,,,0.0,,,,,,,1.03446257
GM0345,'0345010002083380',,,,,,,,,,,,,,,,,,,,,1.03446257
GM0345,'0345010002083383',,,,,,,,,,,,,,,,,,,,,1.03446257
GM0345,'0345010002083386',,,0.0,,,,,,,,,,,0.0,,,,,,,1.03446257
GM0345,'0345010002083389',0.0,,,,,,0.0,,,0.0,,,,0.0,,,,,,,1.03446257
GM0345,'0345010002083392',,,0.0,,,,0.0,0.0,,,,0.0,,,,,,,,,1.03446257
GM0345,'0345010002083410',,,,,,0.0,,,,,,,,,,,,,,,1.02956367
GM0345,'0345010002083412',,,,,,,,,,,,,,,,,,,,,1.03186572
GM0345,'0345010002083419',,,,,,,,,,,,,,,,,,,,,1.02763712
GM0345,'0345010002083421',,,,,,,,0.0,,,,,,,,,,,,,1.02763712
GM0345,'0345010002083464',,,,,,,0.0,,,,,0.0,,,,,,,,,1.03369462
GM0345,'0345010002083466',,,,,,,,,,,,,,,,,,,,,1.03369462
GM0345,'0345010002083468',,,,,,,,,,,,,,,,,,,,,1.03369462
GM0345,'0345010002083473',0.0,,,,,,0.0,,,,,,,,,,,,,,1.03397143
GM0345,'0345010002083475',,,,,,,,,,,,,,,,,,,,,1.03397143
GM0345,'0345010002083477',,,0.0,,,,,,,,,,,,,,,,,,1.03397143
GM0345,'0345010002083482',,,,,,,,0.0,,,,,,,,,,,,,1.03397143
GM0345,'0345010002083484',0.0,,,,,,,0.0,,0.0,,,,,,,,,,,1.03397143
GM0345,'0345010002083486',,,,,,,0.0,,,,,,,,,,,,,,1.03397143
GM0345,'0345010002083491',,,,,,,,0.0,,,,0.0,,,,,,,,,1.03397143
GM0345,'0345010002083493',,,,,,,,,,,,,,,,,,,,,1.03397143
GM0345,'0345010002083495',,,0.0,,,,,0.0,,,,,,,,,,,,,1.03397143
GM0345,'0345010002083500',,,,,,,,,,0.0,,0.0,,,,,,,,,1.03397143
GM0345,'0345010002083502',,,,,,,,,,,,,,,,,,,,,1.03397143
GM0345,'0345010002083504',,,,,,,,0.0,,,,,,,,,,,,,1.03397143
GM0345,'0345010002083509',,,,,,,,,,,,,,,,,,,,,1.03397143
GM0345,'0345010002083511',,,,,,,,,,,,,,,,,,,,,1.03397143
GM0345,'0345010002083513',,,,,,,,,,,,,,,,,,,,,1.03397143
GM0345,'0345010002083515',,,,,,,0.0,,,,,,,0.0,,,,,,,1.02833629
GM0345,'0345010002083518',,,,,,,,,,,,,,,,,,,,,1.03478134
GM0345,'0345010002083520',,,,,,,,,,,,,,,,,,,,,1.03478134
GM0345,'0345010002083522',0.0,,,,,,,0.0,,,,0.0,,,,,,,,,1.03478134
GM0345,'0345010002083524',0.0,,,,,,0.0,,,,,,,,,,,,,,1.03478134
GM0345,'0345010002083526',,,,,,,,,,,,,,,,,,,,,1.03478134
GM0345,'0345010002083528',,,,,,,,,,,,,,,,,,,,,1.03478134
GM0345,'0345010002083530',,,,,,,,,,,,,,,,,,,,,1.03478134
GM0345,'0345010002083532',0.0,,,,,,0.0,,,0.0,,,,0.0,,,,,,,1.03478134
GM0345,'0345010002083534',,,,,,,0.0,,,,,0.0,,,,,,,,,1.03478134
GM0345,'0345010002083536',,,,,,,,,,,,,,0.0,,,,,,,1.03478134
GM0345,'0345010002083538',,,,,,,,0.0,,,,,,0.0,,,,,,,1.03478134
GM0345,'0345010002083540',,,,,,,,,,0.0,,,,,,,,,,,1.03478134
GM0345,'0345010002083542',,,,,,,,0.0,,,,,,,,,,,,,1.03478134
GM0345,'0345010002083549',,,,,,,0.0,,,,,0.0,,,,,,,,,1.0276202
GM0345,'0345010002083552',,,,,,,,,,,,,,,,,,,,,1.03522539
GM0345,'0345010002083581',,,,,,,,,,,,,,,,,,,,,1.02794373
GM0345,'0345010002083583',,,,,0.0,,,,,,,,,,,,,,,,1.02794373
GM0345,'0345010002083585',,,,,,,,,,0.0,,,,,,,,,,,1.02794373
GM0345,'0345010002083587',,,,,,,,,,,,0.0,,,,,,,,,1.02794373
GM0345,'0345010002083589',,,,,,,,,,,,,,,,,,,,,1.02794373
GM0345,'0345010002083591',,,,,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,1.02794373
GM0345,'0345010002083593',,,,,,,,,,,,,,,,,,,,,1.02794373
GM0345,'0345010002083595',,,,,0.0,,,0.0,,,,0.0,,0.0,,,,,,,1.02893925
GM0345,'0345010002083597',,,,,,,,,,,,,,0.0,,,,,,,1.02893925
GM0345,'0345010002083599',,,,,,,,,,,,,,,,,,,,,1.02893925
GM0345,'0345010002083601',,,,,,0.0,,,,0.0,,0.0,,0.0,,,,,,,1.02893925
GM0345,'0345010002083607',,,,,,,,,,,,,,0.0,,,,,,,1.02891719
GM0345,'0345010002083609',,,,,0.0,,,,,0.0,,,,,,,,,,,1.02891719
GM0345,'0345010002083625',,,,,,,0.0,,,,,0.0,,,,,,,,,1.02892852
GM0345,'0345010002083628',,,,,,,,,,,,,,,,,,,,,1.03126204
GM0345,'0345010002083632',0.0,,,,,,,,,,,0.0,,,,,,,,,1.03461301
GM0345,'0345010002083673',,,,,,,0.0,,,,,,,0.0,,,,,,,1.0241847
GM0345,'0345010002083676',,,,,,,,,,,,,,,,,,,,,1.02689815
